sample,model,response_time,transcription,accuracy
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,gladia,0.8,ABS-yksikkö.,0.0
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,google-latest_long,0.5,ABS yksikkö,0.0
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,groq-whisper-large-v3,0.24, ABS-yksikkö.,0.0
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,groq-whisper-large-v3-turbo,0.27, ABS-yksikkö.,0.0
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,elevenlabs,0.54,Puhuja 1: -ABS yksikkö.,0.0
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,fal,0.79,ABS-yksikkö.,0.0
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,speechmatics,0.0,,0.0
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,openai-gpt-4o-transcribe,0.75,ABY-yksikkö.,0.0
d1323387-25a6-4be4-bb2f-eee29aa495a3.wav,latice,0.36,–ABS-yksikkö,0.0
,,,,
d13d32f4-d367-4e90-ad14-563384c77d84.wav,deepgram-nova-3,0.55,"Nolla, y, kaa, k, ne, vi, kuu, seitsemän, kahdeksan, yhdeksän",0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,gladia,1.08,"0, Y, K, K, N, V, Q, 7, 8, 9.",0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,google-latest_long,1.18,nolla y k 3 4 vi k 7 8 9,0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,groq-whisper-large-v3,0.36," 0, y, k, k, n, vi, ku, seitsemä, kahdeksa, yhdeksä.",0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,groq-whisper-large-v3-turbo,0.34," 0, 1, 2, 3, 4, 4, 5, 6, 7, 8, 9.",0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,elevenlabs,0.76,"Nolla, yy, kaa, koo, nee, vii, kuu, seittemän, kaheksan, yheksän.",0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,fal,1.33,"0, y, k, k, n, vi, ku, seitsemä, kaheksa, yhdeksä.",0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,speechmatics,0.0,,0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,openai-gpt-4o-transcribe,1.03,"Nolla, y, k, k, n, v, ku, seitsemä, kahdeksa, yhdeksä.",0.0
d13d32f4-d367-4e90-ad14-563384c77d84.wav,latice,0.44,0 Y K K N E V Ku 7 8 9,0.0
,,,,
d22268b9-735c-417d-aee4-ec01f219035f.wav,deepgram-nova-3,2.29,,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,gladia,1.04,Onko autosi patsottu viimeisen puheenvuoron aikana? On.,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,google-latest_long,0.54,Viimeisen puolen aikana,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,groq-whisper-large-v3,0.39, Onko autosi patsastettu viimeisen puheenvuoron? On.,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,groq-whisper-large-v3-turbo,0.26, Onko auton katsottu viimeisen tuolla aikana? On.,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,elevenlabs,0.73,(musiikki soi taustalla) Onko autoisi katsastettu viimeisen vuoden aikana? On.,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,fal,1.28,Onko autosi patsastettu viimeisen puheenvuoron aikana? - On.,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,speechmatics,0.0,,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,openai-gpt-4o-transcribe,0.9,Odotanpa tässä sitten niin.,0.0
d22268b9-735c-417d-aee4-ec01f219035f.wav,latice,0.46,Onko autoni katsastettu viimeisin työväenä? – On.,0.0
,,,,
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,deepgram-nova-3,0.87,"Mikä sun nimi oli? Jesse Nieminen. Kuulinko oikein, että sanoitko Jesse Nieminen? Kyllä.",0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,gladia,1.17,"Mikä sun nimi oli? Jesse Nieminen. Kuulenko oikein, sanoitko Jesse Nieminen? Kyllä.",0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,google-latest_long,1.15,Mikä sun nimi oli? Jesse Nieminen kuulinko oikein? Sanoitko Jesse Nieminen kyllä?,0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,groq-whisper-large-v3,0.45," Mikä sun nimi oli? Jesse Nieminen. Kuuleeko oikein, että sanoitko Jesse Nieminen? Kyllä.",0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,groq-whisper-large-v3-turbo,0.54," Mikä sun nimi oli? Jesse Nieminen. Kuulenko oikein, että sanoitko Jesse Nieminen? Kyllä.",0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,elevenlabs,0.89,Mikä sun nimi oli? Jesse Nieminen. Kuulinko oikein? Sanoitko Jesse Nieminen? Kyllä.,0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,fal,1.33,"Mikä sun nimi oli? Jesse Nieminen. Kuuleeko oikein, että sanoitko Jesse Nieminen? Kyllä.",0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,speechmatics,0.0,,0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,openai-gpt-4o-transcribe,0.77,Mikä sun nimi oli? Jesse Nieminen.,0.0
d25e2b1f-fcea-4bc4-9cf3-d688f75d01bc.wav,latice,0.59,"Mikä sun nimi oli? Jässe Nieminen. Kuulinko oikein, sanoisiko Jesse Nieminen? Kyllä.",0.0
,,,,
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,deepgram-nova-3,2.48,Kuu tuplavetset yksi nolla,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,gladia,0.89,QW-chat 100,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,google-latest_long,0.48,QP Z 10,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,groq-whisper-large-v3,0.33, QWChat 100,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,groq-whisper-large-v3-turbo,0.23, QWJ100,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,elevenlabs,0.57,QWZ 100.,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,fal,1.1,QWChat100,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,speechmatics,0.0,,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,openai-gpt-4o-transcribe,0.64,Google Chat 1.0.,0.0
d2ac6161-e16a-4d75-b463-43ea74ab9bf2.wav,latice,0.36,KWZ-100,0.0
,,,,
d48c9402-00a2-4093-9090-181197139b87.wav,deepgram-nova-3,0.81,,0.0
d48c9402-00a2-4093-9090-181197139b87.wav,gladia,1.05,,0.0
d48c9402-00a2-4093-9090-181197139b87.wav,google-latest_long,1.95,"Ulkoisen maanantaina neljäs marraskuuta, niin sopisiko tää sulle ei okei. Voisko tiistai viidestä harrastettua nyt paremmin? Niin",0.0
d48c9402-00a2-4093-9090-181197139b87.wav,groq-whisper-large-v3,0.47," Voitais varata puolukasen alueelle maanantajan 5. marraskuuta, sopisiko tää sinulle? Ei. Okei, voisitko 3. tai 5. marraskuutta tehdä paremmin? Joo.",0.0
d48c9402-00a2-4093-9090-181197139b87.wav,groq-whisper-large-v3-turbo,0.38," Voitais parata, kuulukasen aivonen mananen ja uudesta marraskuutta, niin sotisiko täällä sinne? Ei. Okei, voisiko insta-aivuudesta marraskuutta uudesta paremmin? Joo.",0.0
d48c9402-00a2-4093-9090-181197139b87.wav,elevenlabs,1.28,"(puhelin hälyttää) Voitais varata huolto sun autolle maanantaina 4.3., niin sopisko tää sulle? Ei. Okei. Voisko tiistai 5.3. olla vähän parempi? Juu. (kohinaa)",0.0
d48c9402-00a2-4093-9090-181197139b87.wav,fal,1.49,"Voitais varata 30. aamuuden maanantaion 4. marraskuuta, niin sopisiko tää sinne? Ei. Okei, voisitko 30. tai 5. marraskuuta mennä paremmin? Joo.",0.0
d48c9402-00a2-4093-9090-181197139b87.wav,speechmatics,0.0,,0.0
d48c9402-00a2-4093-9090-181197139b87.wav,openai-gpt-4o-transcribe,1.13,Voiko installeerata parempi?,0.0
d48c9402-00a2-4093-9090-181197139b87.wav,latice,0.79,"Voisiko parata ulkosyn alueen mananvälinen smart-scootani, sopisiko tämä sinulle? – Ei. – Okei, voisiko Instagramin smart-scootani paremmin? – Juu.",0.0
,,,,
d525120f-439c-4046-9bc4-940953299f4a.wav,deepgram-nova-3,0.72,,0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,gladia,0.85,Ei oo.,0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,google-latest_long,0.77,Onko sulla autossa havaittu öljyä ei oo,0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,groq-whisper-large-v3,0.35, Onko sinulla oltu haluaiskaan yliöpäivää? Ei oo.,0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,groq-whisper-large-v3-turbo,0.38, Hän on se aloittaa vaikea. Ei joo.,0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,elevenlabs,0.79,(musiikki soi taustalla) Onks se on ollu tavallaan ehkä hyödyllinen? Ei oo.,0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,fal,1.23,"Haluaisin, että näytit tämän videon.",0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,speechmatics,0.0,,0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,openai-gpt-4o-transcribe,0.69,On se outo tapaus.,0.0
d525120f-439c-4046-9bc4-940953299f4a.wav,latice,0.48,Onko se alusta vaihtoehdossa? – Ei joo.,0.0
,,,,
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,deepgram-nova-3,1.26,KOS seitsemän yhdeksäntoista.,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,gladia,1.05,KOS 719,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,google-latest_long,0.63,K os 719,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,groq-whisper-large-v3,0.28, KOS 719,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,groq-whisper-large-v3-turbo,0.23, KOS 719,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,elevenlabs,0.65,KOS seittemän yheksäntoista.,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,fal,1.15,KOS 719,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,speechmatics,0.0,,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,openai-gpt-4o-transcribe,0.82,KOAS 719.,0.0
d57270f8-93ba-4615-9194-157fa3d80bf6.wav,latice,0.36,KOS-719,0.0
,,,,
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,deepgram-nova-3,1.62,Godzet B kuusisataaviisi Kesädia Zorrobanani kuusisataaviisi,0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,gladia,1.12,Guzet B605. Kesädiia ZorroBanaani605.,0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,google-latest_long,1.29,good chat b605 kesädiä Zorro banaani 605,0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,groq-whisper-large-v3,0.33, Guzet B605 Kesadi ja Zorro banaani 605,0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,groq-whisper-large-v3-turbo,0.36, Gujet B 605 Quesadilla chorro banaani 605,0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,elevenlabs,0.62,QCB605. Quesadilla Zorro Banaani 605.,0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,fal,1.12,Guzet B605 Kesadi ja Zorro banaani 605,0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,speechmatics,0.0,,0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,openai-gpt-4o-transcribe,1.08,"Guchet B 605, Kesadia Zorro Banaani 605.",0.0
d6265a9c-2ce8-41ec-8f9d-07bb8ec86963.wav,latice,0.46,GZB-605 KivolJorro Banaani-605,0.0
,,,,
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,deepgram-nova-3,0.75,Laakeri,0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,gladia,0.77,Laakeri.,0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,google-latest_long,0.35,laakeri,0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,groq-whisper-large-v3,0.21, Lääkäri.,0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,groq-whisper-large-v3-turbo,0.27," Laa, keri.",0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,elevenlabs,0.48,Laakeri.,0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,fal,0.74,Laakeri.,0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,speechmatics,0.0,,0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,openai-gpt-4o-transcribe,0.62,Laakeri.,0.0
d6294ea6-5f25-47b5-95d0-54cd87ff1dce.wav,latice,0.31,Laakeri,0.0
,,,,
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,deepgram-nova-3,6.88,Kytkin puree kiinni aika ylhäältä. Se vois olla ilmauksen paikka tai sit se on niin kulunut.,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,gladia,1.55,Kytkin puree kiinni aika ylhäältä. Se voisi olla ilmauksen paikka tai sitten se on niin kulunut.,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,google-latest_long,1.13,Kytkinpuree kiinni aika ylhäältä. Se voisi olla ilmauksen paikka Tai sit se on niin kulunut.,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,groq-whisper-large-v3,0.43, Kytkin puree kiinni aika ylhäältä. Se voisi olla ilmauksen paikka tai se on niin kulunut.,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,groq-whisper-large-v3-turbo,0.47, Kytkin puree kiinni aika ylhäältä. Se voisi olla ilmauksen paikka tai sitten se on niin kulunut.,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,elevenlabs,0.85,Kytkin puree kiinni aika ylhäältä. Se vois olla ilmauksen paikka tai sit se on niin kulunu.,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,fal,1.29,Kytkin puree kiinni aika ylhäältä. Se voisi olla ilmauksen paikka tai sitten se on niin kulunut.,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,speechmatics,0.0,,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,openai-gpt-4o-transcribe,1.14,Kytkin puree kiinni aika ylhäältä. Se vois olla ilmauksen paikka tai sit se on niin kulunu.,0.0
d771a26e-1293-41ba-8c0d-b41283fe68c4.wav,latice,0.6,"Kytkin pureee kiinni aika ylhäältä, se vois olla ilmaakseen paikka tai sit se on niin kulunut?",0.0
,,,,
d859975d-9178-41fe-ba88-4e3083728040.wav,deepgram-nova-3,1.27,,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,gladia,0.91,,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,google-latest_long,0.75,Go Tupla V z100.,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,groq-whisper-large-v3,0.21, gwz100,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,groq-whisper-large-v3-turbo,0.39, GWZ100,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,elevenlabs,0.58,(kohinaa) Guo WZ-100.,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,fal,1.23,gwz100,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,speechmatics,0.0,,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,openai-gpt-4o-transcribe,0.94,Guuto plavee Z100.,0.0
d859975d-9178-41fe-ba88-4e3083728040.wav,latice,0.36,GWZ-100,0.0
,,,,
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,deepgram-nova-3,0.77,"Nolla, yksi, kaksi, kolme, neljä, viisi, kuusi, seitsemän, kahdeksan, yhdeksän",0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,gladia,1.28,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9.",0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,google-latest_long,1.47,nolla yksi kaksi kolme neljä viisi kuusi seitsemän kahdeksan yhdeksän,0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,groq-whisper-large-v3,0.28," 0, 1, 2, 3, 4, 5, 6, 7, 8, 9.",0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,groq-whisper-large-v3-turbo,0.3," 0, 1, 2, 3, 4, 5, 6, 7, 8, 9.",0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,elevenlabs,0.86,"Nolla, yksi, kaksi, kolme, neljä, viisi, kuusi, seitsemän, kahdeksan, yhdeksän.",0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,fal,1.33,"0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10.",0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,speechmatics,0.0,,0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,openai-gpt-4o-transcribe,1.2,Nolla yksi kaksi kolme neljä viisi kuusi seitsemän kahdeksan yhdeksän.,0.0
d8afe2c2-aa2c-4c7e-aedd-635e863aa098.wav,latice,0.43,0 1 2 3 4 5 6 7 8 9,0.0
,,,,
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,deepgram-nova-3,0.66,SZ244,0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,gladia,0.93,SZC 404.,0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,google-latest_long,0.62,Ässä z c 404,0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,groq-whisper-large-v3,0.44, SZC 404,0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,groq-whisper-large-v3-turbo,0.32, SZC 404.,0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,elevenlabs,0.63,"Ässä zeta seee, neljä nolla neljä.",0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,fal,1.22,SZC 404,0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,speechmatics,0.0,,0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,openai-gpt-4o-transcribe,0.81,Sszcace404.,0.0
d9a56c3d-089f-48fa-999c-cb20c0a5a08f.wav,latice,0.44,SZC-404,0.0
,,,,
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,deepgram-nova-3,1.25,"Mikä sun nimi on? Mun nimi on Matti Virtanen. Anteeksi, kuulenko oikein, sanoitko Matti Virtanen? Kyllä.",0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,gladia,1.54,"Mikä sun nimi on? Nimi on Matti Virtanen. Anteeksi, kuulenko oikein? Sanoitko Matti Virtanen? Kyllä.",0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,google-latest_long,1.28,Mikä sun nimi on? Mun nimi on Matti Virtanen Anteeksi kuulinko oikein. Sanoitko Matti Virtanen kyllä?,0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,groq-whisper-large-v3,0.42," Mikä sun nimi on? Mun nimi on Matti Virtanen. Kuuleeko oikein, sanoitko Matti Virtanen? Kyllä.",0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,groq-whisper-large-v3-turbo,0.42," Mikä sun nimi on? Mun nimi on Matti Virtanen. Anteeksi, kuuleeko oikein sanoitko Matti Virtanen? Kyllä.",0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,elevenlabs,1.11,"Mikä sun nimi on? Mun nimi on Matti Virtanen. Anteeks, kuulinko oikein? Sanoitko Matti Virtanen? Kyllä. (kovaa musiikkia ja puhetta taustalla)",0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,fal,1.47,"Mikä sun nimi on? Mun nimi on Matti Virtanen. Anteeksi, kuulenko oikein? Sanoitko Matti Virtanen? Kyllä.",0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,speechmatics,0.0,,0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,openai-gpt-4o-transcribe,1.12,Mikä sun nimi on? Mun nimi on Matti Virtanen.,0.0
da2d3e17-6c41-4737-a1e5-e1fa404fb790.wav,latice,0.85,"Mikä sun nimi on? – Mun nimi on Matti Virtanen. – Anteeksi, kuulenko oikein, sanoitko Matti Virtanen? – Kyllä.",0.0
,,,,
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,deepgram-nova-3,0.89,"S, Z, C, neljäkymmentäneljä.",0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,gladia,1.0,SZC404,0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,google-latest_long,0.77,s z c404,0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,groq-whisper-large-v3,0.3, SZC404,0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,groq-whisper-large-v3-turbo,0.48, SZC404,0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,elevenlabs,0.59,"Äss, zett, c neljä nolla neljä.",0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,fal,1.19,SZC404,0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,speechmatics,0.0,,0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,openai-gpt-4o-transcribe,1.25,Szc404.,0.0
dabaecfc-95a7-45d9-81bd-885e37c9ceb5.wav,latice,0.44,SZC-404,0.0
,,,,
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,deepgram-nova-3,0.77,Koeajolla huomattiin pieni tärinä jarrutuksessa. Levyissä lienee vähän heittoo.,0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,gladia,1.18,"Koja, jolla huomattiin pieni tärinä jarrutuksessa. Levyissä lienee vähän heittoa.",0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,google-latest_long,1.09,Koa ja koeajolla huomattiin pieni tärinä jarrutuksessa levyissä lienee vähän heittoa.,0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,groq-whisper-large-v3,0.4," Koja, jolla huomattiin pieni tärinä jarrutuksessa. Levyissä lienee vähän heittoa.",0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,groq-whisper-large-v3-turbo,0.3," Koea, jolla huomattiin pieni tärinä jarrutuksessa. Levyissä lienee vähän heittoa.",0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,elevenlabs,2.38,Koeaja-- koeajolla huomattiin pieni tärinä jarrutukses. Levyissä lienee vähän heittoo.,0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,fal,1.29,"Koja, jolla huomattiin pieni tärinä jarrutuksessa. Levyissä lienee vähän heittoa.",0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,speechmatics,0.0,,0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,openai-gpt-4o-transcribe,0.97,"Koeajolla huomattiin pieni tärinä jarrutuksessa, levyissä lienee vähän heittoa.",0.0
db70e46f-3966-4490-b823-2bc844c1cc1a.wav,latice,0.72,"Koja-ajoilla huomattiin pieni tärinä jarrutuksessa, levyissä lienee vähän heittoa.",0.0
,,,,
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,deepgram-nova-3,4.66,Turboahdin.,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,gladia,1.01,Turboahdin.,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,google-latest_long,0.45,turboahdin,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,groq-whisper-large-v3,0.36, Turboahdin.,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,groq-whisper-large-v3-turbo,0.34, Turboahdin.,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,elevenlabs,0.53,Turboahdin. Hmm.,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,fal,1.1,Turboahdin.,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,speechmatics,0.0,,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,openai-gpt-4o-transcribe,0.65,Turboahdin.,0.0
dc9ce89d-fde8-4daa-b292-c21abd1ab99c.wav,latice,0.38,...turboahdin.,0.0
,,,,
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,deepgram-nova-3,0.18,Polttoaine suodatin,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,gladia,1.13,Polttoainisuodatin.,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,google-latest_long,0.44,polttoainesuodatin,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,groq-whisper-large-v3,0.34, polttoainisuodatin.,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,groq-whisper-large-v3-turbo,0.22, Polttoainisuodatin.,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,elevenlabs,0.51,Polttoainesuodatin.,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,fal,0.93,polttoainisuodatin.,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,speechmatics,0.0,,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,openai-gpt-4o-transcribe,0.74,Polttoainesuodatin.,0.0
dd0c3cff-d8e1-4063-9a34-6e3743c99922.wav,latice,0.35,Polttoainesuodatin.,0.0
,,,,
dd10b724-460a-40eb-bd2c-76f1142ec29b.wav,deepgram-nova-3,0.33,"Voitko kertoa sähköpostiosoitteesi? Joo, se on sellainen kuin heikki. Piste com Oliko se heikki. Korhonenhotmail piste com? Kyllä",0.0
dd10b724-460a-40eb-bd2c-76f1142ec29b.wav,gladia,1.94,"Voitko kertoa sähköpostiosoitteesi? Joo, se on sellainen kuin heikki.korhonen at hotmail.com. Oliko se heikki.korhonen at hotmail.com? Kyllä.",0.0
dd10b724-460a-40eb-bd2c-76f1142ec29b.wav,google-latest_long,1.75,Voitko kertoa sähköpostiosoitteeseen? Joo se on semmonen ku heikki.orhonen@ hotmail.com. Oliko se heikki.orinä hotmail.com kyllä?,0.0
dd10b724-460a-40eb-bd2c-76f1142ec29b.wav,groq-whisper-large-v3,0.52," Voitko kertoa sähköpostiosoitteesi? Joo, se on semmoinen kuin heikki.korhonen at hotmail.com Oliko se heikki.korhonen at hotmail.com? Kyllä.",0.0
dd10b724-460a-40eb-bd2c-76f1142ec29b.wav,groq-whisper-large-v3-turbo,0.47," Voitko kertoa sähköpostiosoitteesi? Joo, se on semmonen ku heikki.korhonen at hotmail.com Oliko se heikki.korhonen at hotmail.com? Kyllä.",0.0
dd10b724-460a-40eb-bd2c-76f1142ec29b.wav,elevenlabs,1.07,"Voitko kertoa sähköpostiosoitteesi? Joo, se on semmonen ku heikki piste korhonen at hotmail piste com. Oliko se Heikki piste Korhonen at hotmail piste com? Kyllä.",0.0
